tb5id,uid,sid,topID,subtopID,conID,passID,passOrder,c1Ans,c2Ans,c3Ans,c4Ans,passRT
848,209,A2EMG4S9LWOIZZ,1,102,1,102102,2,100,100,100,,8
849,209,A2EMG4S9LWOIZZ,1,102,1,102103,3,100,100,100,,7
850,209,A2EMG4S9LWOIZZ,1,102,1,102104,4,100,100,100,,2
851,209,A2EMG4S9LWOIZZ,1,102,1,102105,5,100,100,100,,3
852,209,A2EMG4S9LWOIZZ,1,102,1,102106,6,100,100,100,,3
853,209,A2EMG4S9LWOIZZ,1,103,3,103301,1,100,100,100,,73
854,209,A2EMG4S9LWOIZZ,1,103,3,103302,2,100,100,100,,3
855,209,A2EMG4S9LWOIZZ,1,103,3,103303,3,100,100,100,,3
856,209,A2EMG4S9LWOIZZ,1,103,3,103304,4,100,100,100,,4
857,209,A2EMG4S9LWOIZZ,1,103,3,103305,5,100,100,100,,3
858,209,A2EMG4S9LWOIZZ,1,103,3,103306,6,100,100,100,,4
859,210,A1YBX7P5PY8LL,1,101,3,101301,1,60,93,81,,58
860,210,A1YBX7P5PY8LL,1,101,3,101302,2,87,89,87,,76
861,210,A1YBX7P5PY8LL,1,102,2,102201,1,90,86,89,,45
862,210,A1YBX7P5PY8LL,1,103,1,103101,1,90,89,89,,52
863,210,A1YBX7P5PY8LL,1,103,1,103102,2,68,91,85,,60
864,210,A1YBX7P5PY8LL,1,103,1,103103,3,64,83,80,,123
865,211,test,1,103,1,103101,1,57,72,74,,4
866,212,test1,1,101,2,101201,1,72,47,80,,20
867,212,test1,1,101,2,101202,2,89,93,76,,19
868,212,test1,1,101,2,101203,3,59,29,61,,7
869,212,test1,1,102,3,102301,1,73,55,35,,145
870,214,test3,1,101,1,101101,1,80,79,78,,7
871,214,test3,1,101,1,101102,2,39,33,34,,5
872,214,test3,1,102,3,102301,1,74,33,27,,5
873,214,test3,1,102,3,102302,2,27,17,2,,3
874,214,test3,1,102,3,102303,3,76,68,74,,2
875,214,test3,1,103,2,103201,1,82,80,15,,2
876,214,test3,1,103,2,103202,2,76,77,77,,4
877,221,A1YPPL2PTVXO0W,1,102,2,102201,1,98,43,40,,47
878,216,AOQ5KGJJBHHMU,1,101,3,101301,1,70,80,100,,132
879,216,AOQ5KGJJBHHMU,1,101,3,101302,2,90,0,0,,36
880,221,A1YPPL2PTVXO0W,1,102,2,102202,2,67,92,70,,65
881,216,AOQ5KGJJBHHMU,1,101,3,101303,3,75,0,0,,28
882,216,AOQ5KGJJBHHMU,1,101,3,101304,4,100,0,0,,18
883,226,A3774HPOUKYTX7,1,101,1,101101,1,36,74,29,,0
884,221,A1YPPL2PTVXO0W,1,102,2,102203,3,90,100,100,,57
885,216,AOQ5KGJJBHHMU,1,101,3,101305,5,50,0,0,,23
886,226,A3774HPOUKYTX7,1,101,1,101102,2,29,92,42,,0
887,217,A3CLCXBZORQ4BU,1,101,1,101101,1,74,83,96,,57
888,226,A3774HPOUKYTX7,1,101,1,101103,3,33,44,33,,0
889,218,A1C0H8G0Y115MN,1,101,2,101201,1,84,97,92,,68
890,226,A3774HPOUKYTX7,1,102,3,102301,1,24,24,26,,0
891,216,AOQ5KGJJBHHMU,1,101,3,101306,6,70,14,14,,28
892,217,A3CLCXBZORQ4BU,1,101,1,101102,2,86,89,89,,29
893,226,A3774HPOUKYTX7,1,103,2,103201,1,6,27,31,,0
894,226,A3774HPOUKYTX7,1,103,2,103202,2,22,30,27,,0
895,221,A1YPPL2PTVXO0W,1,102,2,102204,4,86,94,75,,69
896,217,A3CLCXBZORQ4BU,1,101,1,101103,3,81,78,69,,30
897,218,A1C0H8G0Y115MN,1,101,2,101202,2,94,77,81,,53
898,221,A1YPPL2PTVXO0W,1,102,2,102205,5,23,13,1,,2
899,217,A3CLCXBZORQ4BU,1,101,1,101104,4,78,91,86,,42
900,218,A1C0H8G0Y115MN,1,101,2,101203,3,92,84,75,,47
901,216,AOQ5KGJJBHHMU,1,102,2,102201,1,26,69,68,,96
902,221,A1YPPL2PTVXO0W,1,101,1,101101,1,80,91,90,,51
903,228,AX7VQSTZA8DQA,1,101,3,101301,1,72,94,96,,56
904,217,A3CLCXBZORQ4BU,1,101,1,101105,5,86,85,76,,28
905,225,A2U7BMG19Q83GE,1,101,3,101301,1,87,89,87,,71
906,225,A2U7BMG19Q83GE,1,101,3,101302,2,77,87,78,,11
907,218,A1C0H8G0Y115MN,1,101,2,101204,4,82,61,40,,45
908,217,A3CLCXBZORQ4BU,1,101,1,101106,6,82,88,77,,35
909,228,AX7VQSTZA8DQA,1,101,3,101302,2,78,31,39,,38
910,224,A27N42X43L6EH1,1,101,2,101201,1,95,94,91,,0
911,225,A2U7BMG19Q83GE,1,101,3,101303,3,78,69,77,,32
912,221,A1YPPL2PTVXO0W,1,101,1,101102,2,17,98,64,,80
913,217,A3CLCXBZORQ4BU,1,102,2,102201,1,68,70,66,,37
914,218,A1C0H8G0Y115MN,1,101,2,101205,5,90,47,27,,39
915,225,A2U7BMG19Q83GE,1,101,3,101304,4,81,82,78,,13
916,228,AX7VQSTZA8DQA,1,101,3,101303,3,70,8,29,,33
917,217,A3CLCXBZORQ4BU,1,102,2,102202,2,72,62,73,,23
918,218,A1C0H8G0Y115MN,1,101,2,101206,6,91,31,21,,23
919,229,A1PO6P10SESOQ9,1,102,1,102101,1,66,74,67,,1
920,224,A27N42X43L6EH1,1,101,2,101202,2,91,83,81,,0
921,225,A2U7BMG19Q83GE,1,101,3,101305,5,86,71,73,,29
922,221,A1YPPL2PTVXO0W,1,101,1,101103,3,81,88,88,,44
923,229,A1PO6P10SESOQ9,1,102,1,102102,2,62,40,71,,2
924,216,AOQ5KGJJBHHMU,1,102,2,102202,2,61,65,64,,131
925,229,A1PO6P10SESOQ9,1,101,2,101201,1,80,32,91,,1
926,217,A3CLCXBZORQ4BU,1,102,2,102203,3,73,62,79,,43
927,228,AX7VQSTZA8DQA,1,102,2,102201,1,69,99,87,,48
928,229,A1PO6P10SESOQ9,1,101,2,101202,2,89,83,77,,2
929,229,A1PO6P10SESOQ9,1,101,2,101203,3,84,31,94,,3
930,218,A1C0H8G0Y115MN,1,102,3,102301,1,98,38,23,,38
931,221,A1YPPL2PTVXO0W,1,101,1,101104,4,88,95,99,,38
932,229,A1PO6P10SESOQ9,1,101,2,101204,4,29,69,71,,3
933,229,A1PO6P10SESOQ9,1,103,3,103301,1,80,68,83,,2
934,224,A27N42X43L6EH1,1,101,2,101203,3,88,89,87,,0
935,217,A3CLCXBZORQ4BU,1,102,2,102204,4,91,86,83,,42
936,218,A1C0H8G0Y115MN,1,102,3,102302,2,98,41,30,,24
937,229,A1PO6P10SESOQ9,1,103,3,103302,2,84,81,83,,2
938,225,A2U7BMG19Q83GE,1,101,3,101306,6,82,73,80,,70
939,228,AX7VQSTZA8DQA,1,102,2,102202,2,77,63,72,,53
940,221,A1YPPL2PTVXO0W,1,101,1,101105,5,85,85,65,,39
941,224,A27N42X43L6EH1,1,101,2,101204,4,81,62,43,,0
942,232,A3TYWTLNIKKD29,1,102,1,102101,1,77,69,61,,13
943,229,A1PO6P10SESOQ9,1,103,3,103303,3,75,89,86,,2
944,218,A1C0H8G0Y115MN,1,102,3,102303,3,100,24,12,,20
945,217,A3CLCXBZORQ4BU,1,102,2,102205,5,82,100,75,,34
946,225,A2U7BMG19Q83GE,1,102,1,102101,1,83,91,87,,19
947,229,A1PO6P10SESOQ9,1,103,3,103304,4,79,86,83,,3
948,218,A1C0H8G0Y115MN,1,102,3,102304,4,96,18,8,,8
949,229,A1PO6P10SESOQ9,1,103,3,103305,5,89,79,91,,3
950,216,AOQ5KGJJBHHMU,1,102,2,102203,3,25,88,88,,122
951,229,A1PO6P10SESOQ9,1,103,3,103306,6,83,82,89,,2
952,221,A1YPPL2PTVXO0W,1,103,3,103301,1,64,91,79,,36
953,217,A3CLCXBZORQ4BU,1,102,2,102206,6,87,67,83,,37
954,225,A2U7BMG19Q83GE,1,102,1,102102,2,87,87,86,,35
955,228,AX7VQSTZA8DQA,1,102,2,102203,3,65,79,73,,69
956,224,A27N42X43L6EH1,1,102,3,102301,1,94,86,96,,0
957,218,A1C0H8G0Y115MN,1,103,1,103101,1,96,86,68,,56
958,225,A2U7BMG19Q83GE,1,102,1,102103,3,75,80,82,,23
959,221,A1YPPL2PTVXO0W,1,103,3,103302,2,85,42,45,,44
960,224,A27N42X43L6EH1,1,102,3,102302,2,71,51,36,,0
961,217,A3CLCXBZORQ4BU,1,103,3,103301,1,100,76,100,,55
962,224,A27N42X43L6EH1,1,102,3,102303,3,62,66,29,,0
963,228,AX7VQSTZA8DQA,1,102,2,102204,4,70,81,73,,47
964,217,A3CLCXBZORQ4BU,1,103,3,103302,2,100,8,7,,24
965,221,A1YPPL2PTVXO0W,1,103,3,103303,3,77,36,33,,36
966,225,A2U7BMG19Q83GE,1,102,1,102104,4,85,80,78,,44
967,221,A1YPPL2PTVXO0W,1,103,3,103304,4,79,32,17,,15
968,228,AX7VQSTZA8DQA,1,102,2,102205,5,82,58,66,,34
969,216,AOQ5KGJJBHHMU,1,102,2,102204,4,30,100,100,,128
970,217,A3CLCXBZORQ4BU,1,103,3,103303,3,98,6,10,,30
971,225,A2U7BMG19Q83GE,1,102,1,102105,5,86,84,81,,29
972,239,A3EOUZF47TQ0ND,1,103,2,103201,1,91,95,88,,86
973,217,A3CLCXBZORQ4BU,1,103,3,103304,4,73,37,64,,29
974,228,AX7VQSTZA8DQA,1,102,2,102206,6,70,64,69,,31
975,224,A27N42X43L6EH1,1,103,1,103101,1,98,97,97,,0
976,225,A2U7BMG19Q83GE,1,102,1,102106,6,83,79,78,,38
977,217,A3CLCXBZORQ4BU,1,103,3,103305,5,84,11,12,,30
978,231,A1GG4X5KNX9V24,1,101,3,101301,1,81,100,100,,54
979,225,A2U7BMG19Q83GE,1,103,2,103201,1,85,97,93,,14
980,239,A3EOUZF47TQ0ND,1,103,2,103202,2,86,81,91,,50
981,217,A3CLCXBZORQ4BU,1,103,3,103306,6,92,9,16,,31
982,228,AX7VQSTZA8DQA,1,103,1,103101,1,74,100,97,,60
983,225,A2U7BMG19Q83GE,1,103,2,103202,2,84,89,88,,25
984,231,A1GG4X5KNX9V24,1,101,3,101302,2,85,35,63,,25
985,224,A27N42X43L6EH1,1,103,1,103102,2,98,100,94,,0
986,239,A3EOUZF47TQ0ND,1,103,2,103203,3,72,91,85,,40
987,218,A1C0H8G0Y115MN,1,103,1,103102,2,36,90,60,,218
988,223,AD3LAOSY40P9U,1,102,1,102101,1,80,90,90,,189
989,225,A2U7BMG19Q83GE,1,103,2,103203,3,88,87,88,,22
990,241,A2VYAG70VOWXZZ,1,101,1,101101,1,90,98,56,,17
991,216,AOQ5KGJJBHHMU,1,102,2,102205,5,58,85,83,,108
992,234,A29HUSCMP9TKWW,1,101,3,101301,1,100,100,100,,78
993,228,AX7VQSTZA8DQA,1,103,1,103102,2,65,83,78,,47
994,241,A2VYAG70VOWXZZ,1,101,1,101102,2,81,95,75,,10
995,239,A3EOUZF47TQ0ND,1,103,2,103204,4,43,85,84,,40
996,225,A2U7BMG19Q83GE,1,103,2,103204,4,88,89,86,,28
997,241,A2VYAG70VOWXZZ,1,101,1,101103,3,93,40,20,,8
998,224,A27N42X43L6EH1,1,103,1,103103,3,96,98,98,,0
999,231,A1GG4X5KNX9V24,1,101,3,101303,3,95,0,46,,52
1000,216,AOQ5KGJJBHHMU,1,102,2,102206,6,44,100,100,,45
1001,241,A2VYAG70VOWXZZ,1,101,1,101104,4,75,67,57,,12
1002,232,A3TYWTLNIKKD29,1,102,1,102102,2,64,65,65,,409
1003,239,A3EOUZF47TQ0ND,1,103,2,103205,5,25,91,58,,33
1004,241,A2VYAG70VOWXZZ,1,101,1,101105,5,86,40,34,,5
1005,228,AX7VQSTZA8DQA,1,103,1,103103,3,85,82,77,,53
1006,234,A29HUSCMP9TKWW,1,101,3,101302,2,100,95,97,,82
1007,218,A1C0H8G0Y115MN,1,103,1,103103,3,83,84,62,,97
1008,241,A2VYAG70VOWXZZ,1,103,2,103201,1,89,99,70,,5
1009,231,A1GG4X5KNX9V24,1,101,3,101304,4,96,0,0,,22
1010,225,A2U7BMG19Q83GE,1,103,2,103205,5,84,84,83,,74
1011,240,A31Y2UA2LPDSWZ,1,101,3,101301,1,80,98,96,,67
1012,241,A2VYAG70VOWXZZ,1,103,2,103202,2,87,58,72,,8
1013,224,A27N42X43L6EH1,1,103,1,103104,4,97,96,97,,0
1014,239,A3EOUZF47TQ0ND,1,101,1,101101,1,56,32,45,,51
1015,241,A2VYAG70VOWXZZ,1,103,2,103203,3,54,55,69,,6
1016,231,A1GG4X5KNX9V24,1,101,3,101305,5,87,5,57,,27
1017,241,A2VYAG70VOWXZZ,1,103,2,103204,4,79,16,24,,3
1018,240,A31Y2UA2LPDSWZ,1,101,3,101302,2,93,1,3,,24
1019,241,A2VYAG70VOWXZZ,1,103,2,103205,5,91,17,15,,2
1020,225,A2U7BMG19Q83GE,1,103,2,103206,6,82,88,86,,42
1021,234,A29HUSCMP9TKWW,1,101,3,101303,3,100,10,27,,75
1022,218,A1C0H8G0Y115MN,1,103,1,103104,4,80,99,64,,75
1023,240,A31Y2UA2LPDSWZ,1,101,3,101303,3,82,6,4,,19
1024,241,A2VYAG70VOWXZZ,1,102,3,102301,1,85,98,17,,13
1025,239,A3EOUZF47TQ0ND,1,101,1,101102,2,57,21,27,,42
1026,223,AD3LAOSY40P9U,1,102,1,102102,2,85,100,100,,184
1027,228,AX7VQSTZA8DQA,1,103,1,103104,4,75,71,68,,100
1028,234,A29HUSCMP9TKWW,1,101,3,101304,4,100,3,0,,14
1029,241,A2VYAG70VOWXZZ,1,102,3,102302,2,93,15,7,,3
1030,231,A1GG4X5KNX9V24,1,101,3,101306,6,100,0,0,,40
1031,241,A2VYAG70VOWXZZ,1,102,3,102303,3,94,1,0,,4
1032,241,A2VYAG70VOWXZZ,1,102,3,102304,4,91,0,1,,4
1033,239,A3EOUZF47TQ0ND,1,101,1,101103,3,63,39,34,,36
1034,218,A1C0H8G0Y115MN,1,103,1,103105,5,91,60,60,,42
1035,231,A1GG4X5KNX9V24,1,102,1,102101,1,89,0,100,,34
1036,228,AX7VQSTZA8DQA,1,103,1,103105,5,62,75,67,,47
1037,240,A31Y2UA2LPDSWZ,1,102,2,102201,1,92,95,93,,66
1038,242,A1D8CKTVHAVZ7I,1,101,2,101201,1,60,63,67,,81
1039,234,A29HUSCMP9TKWW,1,102,2,102201,1,100,100,95,,90
1040,228,AX7VQSTZA8DQA,1,103,1,103106,6,64,68,69,,42
1041,231,A1GG4X5KNX9V24,1,102,1,102102,2,95,99,98,,39
1042,240,A31Y2UA2LPDSWZ,1,102,2,102202,2,81,60,71,,59
1043,242,A1D8CKTVHAVZ7I,1,101,2,101202,2,69,64,64,,49
1044,223,AD3LAOSY40P9U,1,102,1,102103,3,85,85,85,,163
1045,231,A1GG4X5KNX9V24,1,102,1,102103,3,79,100,100,,21
1046,227,A3R3K58OYI82SU,1,102,2,102201,1,87,20,10,,0
1047,239,A3EOUZF47TQ0ND,1,101,1,101104,4,74,81,72,,155
1048,231,A1GG4X5KNX9V24,1,102,1,102104,4,93,91,85,,19
1049,234,A29HUSCMP9TKWW,1,102,2,102202,2,100,99,96,,95
1050,240,A31Y2UA2LPDSWZ,1,102,2,102203,3,79,74,82,,80
1051,239,A3EOUZF47TQ0ND,1,101,1,101105,5,76,44,42,,31
1052,242,A1D8CKTVHAVZ7I,1,101,2,101203,3,60,58,52,,65
1053,239,A3EOUZF47TQ0ND,1,101,1,101106,6,46,20,24,,5
1054,227,A3R3K58OYI82SU,1,102,2,102202,2,44,46,35,,0
1055,231,A1GG4X5KNX9V24,1,102,1,102105,5,92,100,100,,35
1056,239,A3EOUZF47TQ0ND,1,102,3,102301,1,87,21,24,,32
1057,242,A1D8CKTVHAVZ7I,1,101,2,101204,4,55,46,45,,43
1058,240,A31Y2UA2LPDSWZ,1,102,2,102204,4,84,99,97,,59
1059,239,A3EOUZF47TQ0ND,1,102,3,102302,2,89,6,8,,9
1060,234,A29HUSCMP9TKWW,1,102,2,102203,3,100,97,99,,79
1061,231,A1GG4X5KNX9V24,1,102,1,102106,6,93,100,100,,22
1062,227,A3R3K58OYI82SU,1,102,2,102203,3,69,29,20,,0
1063,239,A3EOUZF47TQ0ND,1,102,3,102303,3,88,2,5,,18
1064,232,A3TYWTLNIKKD29,1,102,1,102103,3,64,57,67,,454
1065,223,AD3LAOSY40P9U,1,103,2,103201,1,80,100,80,,143
1066,239,A3EOUZF47TQ0ND,1,102,3,102304,4,81,0,0,,8
1067,242,A1D8CKTVHAVZ7I,1,102,3,102301,1,55,52,53,,46
1068,231,A1GG4X5KNX9V24,1,103,2,103201,1,94,100,100,,25
1069,240,A31Y2UA2LPDSWZ,1,102,2,102205,5,82,98,93,,57
1070,234,A29HUSCMP9TKWW,1,102,2,102204,4,100,98,98,,56
1071,242,A1D8CKTVHAVZ7I,1,102,3,102302,2,59,43,35,,19
1072,239,A3EOUZF47TQ0ND,1,102,3,102305,5,100,0,0,,46
1073,234,A29HUSCMP9TKWW,1,102,2,102205,5,100,72,82,,15
1074,231,A1GG4X5KNX9V24,1,103,2,103202,2,96,100,100,,35
1075,239,A3EOUZF47TQ0ND,1,102,3,102306,6,99,0,0,,6
1076,227,A3R3K58OYI82SU,1,102,2,102204,4,76,79,79,,0
1077,234,A29HUSCMP9TKWW,1,102,2,102206,6,100,92,86,,16
1078,240,A31Y2UA2LPDSWZ,1,103,1,103101,1,90,100,98,,72
1079,231,A1GG4X5KNX9V24,1,103,2,103203,3,96,75,79,,41
1080,242,A1D8CKTVHAVZ7I,1,103,1,103101,1,58,62,63,,83
1081,223,AD3LAOSY40P9U,1,103,2,103202,2,80,100,80,,131
1082,227,A3R3K58OYI82SU,1,102,2,102205,5,45,68,56,,0
1083,234,A29HUSCMP9TKWW,1,103,1,103101,1,100,100,100,,57
1084,240,A31Y2UA2LPDSWZ,1,103,1,103102,2,91,100,100,,60
1085,234,A29HUSCMP9TKWW,1,103,1,103102,2,93,100,92,,43
1086,231,A1GG4X5KNX9V24,1,103,2,103204,4,90,95,93,,37
1087,227,A3R3K58OYI82SU,1,101,1,101101,1,43,94,87,,0
1088,242,A1D8CKTVHAVZ7I,1,103,1,103102,2,58,56,68,,74
1089,223,AD3LAOSY40P9U,1,101,3,101301,1,80,100,80,,77
1090,234,A29HUSCMP9TKWW,1,103,1,103103,3,100,100,100,,37
1091,240,A31Y2UA2LPDSWZ,1,103,1,103103,3,94,100,100,,49
1092,231,A1GG4X5KNX9V24,1,103,2,103205,5,85,96,94,,20
1093,227,A3R3K58OYI82SU,1,101,1,101102,2,11,96,69,,0
1094,234,A29HUSCMP9TKWW,1,103,1,103104,4,100,100,100,,40
1095,240,A31Y2UA2LPDSWZ,1,103,1,103104,4,94,99,100,,53
1096,231,A1GG4X5KNX9V24,1,103,2,103206,6,83,35,78,,48
1097,227,A3R3K58OYI82SU,1,101,1,101103,3,31,85,53,,0
1098,227,A3R3K58OYI82SU,1,101,1,101103,3,31,85,53,,0
1099,234,A29HUSCMP9TKWW,1,103,1,103105,5,100,100,72,,41
1100,242,A1D8CKTVHAVZ7I,1,103,1,103103,3,55,79,77,,116
1101,240,A31Y2UA2LPDSWZ,1,103,1,103105,5,86,100,98,,60
1102,227,A3R3K58OYI82SU,1,101,1,101104,4,20,89,70,,0
1103,240,A31Y2UA2LPDSWZ,1,103,1,103106,6,88,100,100,,52
1104,234,A29HUSCMP9TKWW,1,103,1,103106,6,100,100,59,,79
1105,242,A1D8CKTVHAVZ7I,1,103,1,103104,4,57,67,65,,89
1106,227,A3R3K58OYI82SU,1,101,1,101105,5,40,65,38,,0
1107,227,A3R3K58OYI82SU,1,101,1,101106,6,39,79,38,,0
1108,242,A1D8CKTVHAVZ7I,1,103,1,103105,5,58,61,57,,43
1109,244,A1FGKIKJYSL1MI,1,102,1,102101,1,85,84,49,,28
1110,227,A3R3K58OYI82SU,1,103,3,103301,1,60,92,72,,0
1111,244,A1FGKIKJYSL1MI,1,102,1,102102,2,69,77,79,,44
1112,242,A1D8CKTVHAVZ7I,1,103,1,103106,6,59,60,55,,77
1113,227,A3R3K58OYI82SU,1,103,3,103302,2,91,8,19,,0
1114,227,A3R3K58OYI82SU,1,103,3,103303,3,93,0,5,,0
1115,244,A1FGKIKJYSL1MI,1,102,1,102103,3,67,100,83,,53
1116,227,A3R3K58OYI82SU,1,103,3,103304,4,89,0,9,,0
1117,244,A1FGKIKJYSL1MI,1,102,1,102104,4,80,85,87,,33
1118,245,A27N42X43L6EH1,1,101,2,101201,1,97,96,95,,16
1119,227,A3R3K58OYI82SU,1,103,3,103305,5,93,0,0,,0
1120,245,A27N42X43L6EH1,1,101,2,101202,2,97,92,94,,21
1121,244,A1FGKIKJYSL1MI,1,102,1,102105,5,65,100,91,,45
1122,245,A27N42X43L6EH1,1,101,2,101203,3,94,96,85,,18
1123,227,A3R3K58OYI82SU,1,103,3,103306,6,76,0,4,,0
1124,244,A1FGKIKJYSL1MI,1,102,1,102106,6,62,100,91,,36
1125,245,A27N42X43L6EH1,1,101,2,101204,4,95,91,87,,89
1126,244,A1FGKIKJYSL1MI,1,101,3,101301,1,95,100,51,,34
1127,244,A1FGKIKJYSL1MI,1,101,3,101302,2,81,4,5,,21
1128,244,A1FGKIKJYSL1MI,1,101,3,101303,3,100,0,0,,16
1129,245,A27N42X43L6EH1,1,101,2,101205,5,92,94,92,,82
1130,244,A1FGKIKJYSL1MI,1,101,3,101304,4,98,0,0,,23
1131,244,A1FGKIKJYSL1MI,1,101,3,101305,5,100,0,0,,15
1132,244,A1FGKIKJYSL1MI,1,101,3,101306,6,99,0,0,,14
1133,245,A27N42X43L6EH1,1,101,2,101206,6,93,93,95,,75
1134,245,A27N42X43L6EH1,1,102,1,102101,1,93,89,89,,7
1135,244,A1FGKIKJYSL1MI,1,103,2,103201,1,69,100,80,,45
1136,241,A2VYAG70VOWXZZ,1,102,3,102305,5,81,22,13,,1460
1137,244,A1FGKIKJYSL1MI,1,103,2,103202,2,62,91,91,,34
1138,252,AMBSLLFEZ63NX,1,102,3,102301,1,75,84,75,,80
1139,245,A27N42X43L6EH1,1,102,1,102102,2,92,95,92,,117
1140,244,A1FGKIKJYSL1MI,1,103,2,103203,3,52,99,98,,40
1141,255,A14D9PSNENZCDT,1,101,3,101301,1,73,93,93,,67
1142,244,A1FGKIKJYSL1MI,1,103,2,103204,4,65,68,75,,34
1143,252,AMBSLLFEZ63NX,1,101,2,101201,1,80,70,74,,89
1144,245,A27N42X43L6EH1,1,102,1,102103,3,96,97,100,,73
1145,244,A1FGKIKJYSL1MI,1,103,2,103205,5,57,100,100,,47
1146,255,A14D9PSNENZCDT,1,101,3,101302,2,73,22,17,,55
1147,255,A14D9PSNENZCDT,1,101,3,101303,3,73,63,60,,3
1148,245,A27N42X43L6EH1,1,102,1,102104,4,95,100,96,,61
1149,244,A1FGKIKJYSL1MI,1,103,2,103206,6,55,99,99,,48
1150,252,AMBSLLFEZ63NX,1,103,1,103101,1,43,63,67,,90
1151,255,A14D9PSNENZCDT,1,101,3,101304,4,75,11,20,,35
1152,251,A2PGL01ZNOAZ9W,1,101,2,101201,1,47,100,70,,71
1153,245,A27N42X43L6EH1,1,102,1,102105,5,95,95,93,,64
1154,245,A27N42X43L6EH1,1,103,3,103301,1,93,98,98,,12
1155,245,A27N42X43L6EH1,1,103,3,103302,2,92,94,96,,8
1156,255,A14D9PSNENZCDT,1,102,1,102101,1,69,78,74,,58
1157,245,A27N42X43L6EH1,1,103,3,103303,3,96,92,96,,15
1158,253,A42UZIPIKDFI5,1,101,1,101101,1,69,86,86,,224
1159,251,A2PGL01ZNOAZ9W,1,101,2,101202,2,47,43,66,,89
1160,255,A14D9PSNENZCDT,1,102,1,102102,2,74,79,84,,74
1161,249,A1BPV7X3HFU3S,1,101,3,101301,1,57,66,73,,99
1162,264,A3EG94296X6Z83,1,101,3,101301,1,24,83,79,,52
1163,253,A42UZIPIKDFI5,1,101,1,101102,2,74,72,84,,110
1164,251,A2PGL01ZNOAZ9W,1,101,2,101203,3,43,35,39,,70
1165,255,A14D9PSNENZCDT,1,102,1,102103,3,80,81,78,,67
1166,249,A1BPV7X3HFU3S,1,101,3,101302,2,74,70,95,,48
1167,253,A42UZIPIKDFI5,1,101,1,101103,3,76,78,84,,30
1168,264,A3EG94296X6Z83,1,101,3,101302,2,71,10,43,,50
1169,255,A14D9PSNENZCDT,1,102,1,102104,4,79,35,26,,37
1170,249,A1BPV7X3HFU3S,1,101,3,101303,3,73,73,86,,38
1171,264,A3EG94296X6Z83,1,101,3,101303,3,65,22,35,,52
1172,251,A2PGL01ZNOAZ9W,1,102,1,102101,1,79,100,69,,98
1173,255,A14D9PSNENZCDT,1,102,1,102105,5,70,70,76,,51
1174,264,A3EG94296X6Z83,1,101,3,101304,4,72,20,20,,36
1175,265,A2A3QA1VCMLUSX,1,101,1,101101,1,78,100,100,,60
1176,253,A42UZIPIKDFI5,1,102,2,102201,1,75,65,76,,138
1177,255,A14D9PSNENZCDT,1,102,1,102106,6,72,73,77,,37
1178,266,ADTNOFJHTTB1L,1,102,2,102201,1,70,80,80,,96
1179,264,A3EG94296X6Z83,1,103,2,103201,1,21,91,90,,54
1180,251,A2PGL01ZNOAZ9W,1,102,1,102102,2,67,100,88,,121
1181,265,A2A3QA1VCMLUSX,1,101,1,101102,2,57,100,100,,51
1182,255,A14D9PSNENZCDT,1,103,2,103201,1,39,65,67,,70
1183,249,A1BPV7X3HFU3S,1,101,3,101304,4,96,85,75,,183
1184,253,A42UZIPIKDFI5,1,102,2,102202,2,72,60,74,,91
1185,264,A3EG94296X6Z83,1,103,2,103202,2,50,70,88,,58
1186,266,ADTNOFJHTTB1L,1,102,2,102202,2,50,70,80,,90
1187,249,A1BPV7X3HFU3S,1,101,3,101305,5,85,81,89,,39
1188,265,A2A3QA1VCMLUSX,1,101,1,101103,3,56,100,100,,76
1189,253,A42UZIPIKDFI5,1,102,2,102203,3,67,66,74,,48
1190,253,A42UZIPIKDFI5,1,102,2,102203,3,67,66,74,,48
1191,251,A2PGL01ZNOAZ9W,1,102,1,102103,3,75,89,74,,96
1192,255,A14D9PSNENZCDT,1,103,2,103202,2,47,75,73,,64
1193,255,A14D9PSNENZCDT,1,103,2,103202,2,47,75,73,,64
1194,264,A3EG94296X6Z83,1,103,2,103203,3,26,85,87,,54
1195,249,A1BPV7X3HFU3S,1,101,3,101306,6,86,93,98,,24
1196,263,A1SMTECZU2UDYD,1,103,2,103201,1,71,96,98,,149
1197,265,A2A3QA1VCMLUSX,1,101,1,101104,4,51,100,100,,57
1198,255,A14D9PSNENZCDT,1,103,2,103203,3,48,74,79,,53
1199,266,ADTNOFJHTTB1L,1,101,3,101301,1,75,80,80,,76
1200,264,A3EG94296X6Z83,1,103,2,103204,4,41,87,92,,57
1201,265,A2A3QA1VCMLUSX,1,101,1,101105,5,51,100,100,,50
1202,253,A42UZIPIKDFI5,1,102,2,102204,4,78,86,92,,111
1203,267,A344UMEXUHEQCW,1,101,3,101301,1,89,100,98,,83
1204,251,A2PGL01ZNOAZ9W,1,103,3,103301,1,80,100,89,,133
1205,255,A14D9PSNENZCDT,1,103,2,103204,4,22,62,64,,54
1206,249,A1BPV7X3HFU3S,1,102,1,102101,1,87,82,93,,103
1207,272,ADVZAZ12Z8N9J,1,101,2,101201,1,89,88,86,,0
1208,249,A1BPV7X3HFU3S,1,102,1,102102,2,94,62,90,,3
1209,264,A3EG94296X6Z83,1,103,2,103205,5,30,56,79,,49
1210,266,ADTNOFJHTTB1L,1,101,3,101302,2,80,80,80,,61
